,title,address,city,state,postal_code,price,facts and features,real estate provider,url,bed,bath,sqft,property_type,latlng
440,Apartment For Sale,77 Dow Pl APT 106,San Francisco,CA,94107,1110000.0,"1 bd , 1.5 ba , 1,256 sqft",Climb Real Estate,https://www.zillow.com/homedetails/77-Dow-Pl-APT-106-San-Francisco-CA-94107/61287356_zpid/,1.0,1.5,1256.0,apartment,
441,Condo For Sale,88 King St APT 104,San Francisco,CA,94107,1495000.0,"3 bds , 3 ba , 1,526 sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/88-King-St-APT-104-San-Francisco-CA-94107/54854634_zpid/,3.0,3.0,1526.0,condo,
442,Lot/Land For Sale,1058 Mississippi St,San Francisco,CA,94107,695000.0,"2,495 sqft lot",,https://www.zillow.com/homedetails/1058-Mississippi-St-San-Francisco-CA-94107/125272484_zpid/,,,2495.0,lot,"(37.7529068979592, -122.393763795918)"
443,Apartment For Sale,923-925 Vermont St,SAN FRANCISCO,CA,94107,2195000.0,"Studio , -- ba , 2,470 sqft",Coldwell Banker Residential Brokerage - San Francisco Pacific Heights,https://www.zillow.com/homedetails/923-925-Vermont-St-San-Francisco-CA-94107/15150327_zpid/,0.0,,2470.0,apartment,"(37.7585456, -122.4039131)"
444,Condo For Sale,815 Tennessee St # 108,San Francisco,CA,94107,878000.0,"1 bd , 1 ba , 743 sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/815-Tennessee-St-108-San-Francisco-CA-94107/2091167571_zpid/,1.0,1.0,743.0,condo,"(37.7614468571429, -122.389478857143)"
445,Condo For Sale,229 Brannan St UNIT 7G,San Francisco,CA,94107,1095000.0,"1 bd , 2 ba , 884 sqft",Sotheby's International Realty - San Francisco Brokerage,https://www.zillow.com/homedetails/229-Brannan-St-UNIT-7G-San-Francisco-CA-94107/59700542_zpid/,1.0,2.0,884.0,condo,
446,Condo For Sale,77 Dow Pl APT 500,San Francisco,CA,94107,1075000.0,"1 bd , 1.5 ba , 1,092 sqft",Vanguard Properties,https://www.zillow.com/homedetails/77-Dow-Pl-APT-500-San-Francisco-CA-94107/60825591_zpid/,1.0,1.5,1092.0,condo,
447,Condo For Sale,501 Crescent Way APT 5111,San Francisco,CA,94134,699000.0,"2 bds , 2 ba , 875 sqft",Morgan Lashley,https://www.zillow.com/homedetails/501-Crescent-Way-APT-5111-San-Francisco-CA-94134/79846170_zpid/,2.0,2.0,875.0,condo,
448,House For Sale,1361 Brussels St,San Francisco,CA,94134,699000.0,"2 bds , 2 ba , 1,407 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/1361-Brussels-St-San-Francisco-CA-94134/15173218_zpid/,2.0,2.0,1407.0,house,"(37.7156333469388, -122.400711265306)"
449,Condo For Sale,301 Crescent Ct APT 3217,San Francisco,CA,94134,460285.0,"1 bd , 1 ba , 807 sqft","eXp Realty of CA, Inc",https://www.zillow.com/homedetails/301-Crescent-Ct-APT-3217-San-Francisco-CA-94134/79525140_zpid/,1.0,1.0,807.0,condo,
450,House For Sale,150 Wilde Ave,San Francisco,CA,94134,595000.0,"1 bd , 1 ba , 550 sqft",,https://www.zillow.com/homedetails/150-Wilde-Ave-San-Francisco-CA-94134/15173167_zpid/,1.0,1.0,550.0,house,"(37.7165221632653, -122.40065155102)"
451,Condo For Sale,211 Pelican Cove Ter,San Francisco,CA,94134,895000.0,"3 bds , 3.5 ba , 1,525 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/211-Pelican-Cove-Ter-San-Francisco-CA-94134/111711267_zpid/,3.0,3.5,1525.0,condo,"(37.7120288367347, -122.393736857143)"
452,House For Sale,1054 Brussels St,San Francisco,CA,94134,815000.0,"3 bds , 2 ba , 1,007 sqft",Better Homes and Gardens Real Estate J.F. Finnegan Realtors,https://www.zillow.com/homedetails/1054-Brussels-St-San-Francisco-CA-94134/15172666_zpid/,3.0,2.0,1007.0,house,"(37.7192477142857, -122.402423204082)"
453,House For Sale,242 Yale St,San Francisco,CA,94134,988888.0,"4 bds , 3 ba , 1,500 sqft",,https://www.zillow.com/homedetails/242-Yale-St-San-Francisco-CA-94134/15168386_zpid/,4.0,3.0,1500.0,house,"(37.7264868484848, -122.417437090909)"
454,Condo For Sale,1 Crescent Way APT 1102,San Francisco,CA,94134,510283.0,"2 bds , 2 ba , 1,063 sqft",Real Estate Revolution,https://www.zillow.com/homedetails/1-Crescent-Way-APT-1102-San-Francisco-CA-94134/64971669_zpid/,2.0,2.0,1063.0,condo,
455,House For Sale,58 Bishop St,San Francisco,CA,94134,1300000.0,"3 bds , 2 ba , 1,675 sqft",Carrion Realty,https://www.zillow.com/homedetails/58-Bishop-St-San-Francisco-CA-94134/15172587_zpid/,3.0,2.0,1675.0,house,"(37.7184343333333, -122.404374416667)"
456,House For Sale,16 Lois Ln,San Francisco,CA,94134,1099800.0,"3 bds , 3 ba , 1,850 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/16-Lois-Ln-San-Francisco-CA-94134/15155181_zpid/,3.0,3.0,1850.0,house,"(37.7137439293037, -122.399323517564)"
457,House For Sale,210 Teddy Ave,San Francisco,CA,94134,1280000.0,"5 bds , 3 ba , 1,958 sqft",,https://www.zillow.com/homedetails/210-Teddy-Ave-San-Francisco-CA-94134/15173616_zpid/,5.0,3.0,1958.0,house,"(37.714744122449, -122.406776938776)"
458,House For Sale,360 Sweeny St,San Francisco,CA,94134,895000.0,"3 bds , 1 ba , 1,170 sqft",PACIFIC INVESTMENTS BUS. SERV.,https://www.zillow.com/homedetails/360-Sweeny-St-San-Francisco-CA-94134/15165211_zpid/,3.0,1.0,1170.0,house,"(37.7317683673469, -122.41223644898)"
459,Coming Soon,1 Crescent Way APT 1204,San Francisco,CA,94134,538000.0,"1 bd , 1 ba , 814 sqft",,https://www.zillow.com/homedetails/1-Crescent-Way-APT-1204-San-Francisco-CA-94134/64971790_zpid/,1.0,1.0,814.0,coming,
460,Condo For Sale,930 Pine St APT 115,San Francisco,CA,94108,825000.0,"1 bd , 1 ba , 738 sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/930-Pine-St-APT-115-San-Francisco-CA-94108/15068644_zpid/,1.0,1.0,738.0,condo,
461,Condo For Sale,333 Grant Ave,San Francisco,CA,94108,995000.0,"1 bd , 1 ba , 832 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/333-Grant-Ave-San-Francisco-CA-94108/2105168227_zpid/,1.0,1.0,832.0,condo,"(37.7901838, -122.4057799)"
462,Condo For Sale,725 Pine St APT 308,San Francisco,CA,94108,729000.0,"1 bd , 1 ba , 536 sqft",,https://www.zillow.com/homedetails/725-Pine-St-APT-308-San-Francisco-CA-94108/82785256_zpid/,1.0,1.0,536.0,condo,
463,Condo For Sale,946 Stockton St APT 7E,San Francisco,CA,94108,775000.0,"2 bds , 1.75 ba , 769 sqft","Merchant Real Estate, Inc.",https://www.zillow.com/homedetails/946-Stockton-St-APT-7E-San-Francisco-CA-94108/15067592_zpid/,2.0,1.75,769.0,condo,
464,Condo For Sale,1170 Sacramento St APT 18A,San Francisco,CA,94108,3595000.0,"2 bds , 2.5 ba , 2,027 sqft",GPK Luxury Real Estate,https://www.zillow.com/homedetails/1170-Sacramento-St-APT-18A-San-Francisco-CA-94108/15068074_zpid/,2.0,2.5,2027.0,condo,
465,Condo For Sale,1177 California St APT 1530,San Francisco,CA,94108,828000.0,"1 bd , 1 ba , 656 sqft",Coldwell Banker Residential Brokerage - San Francisco Pacific Heights,https://www.zillow.com/homedetails/1177-California-St-APT-1530-San-Francisco-CA-94108/15068408_zpid/,1.0,1.0,656.0,condo,
466,Condo For Sale,946 Stockton St APT 6A,San Francisco,CA,94108,1300000.0,"2 bds , 2 ba , 775 sqft",Coldwell Banker Residential Brokerage - San Francisco Sunset,https://www.zillow.com/homedetails/946-Stockton-St-APT-6A-San-Francisco-CA-94108/15067582_zpid/,2.0,2.0,775.0,condo,
467,Condo For Sale,1177 California St APT 224,San Francisco,CA,94108,1645000.0,"2 bds , 2 ba , 1,579 sqft",Vanguard Properties,https://www.zillow.com/homedetails/1177-California-St-APT-224-San-Francisco-CA-94108/15068619_zpid/,2.0,2.0,1579.0,condo,
468,Apartment For Sale,883 Sacramento St,San Francisco,CA,94108,2200000.0,"Studio , -- ba , 4,400 sqft","Plant Co., Inc., Edward",https://www.zillow.com/homedetails/883-Sacramento-St-San-Francisco-CA-94108/15068173_zpid/,0.0,,4400.0,apartment,"(37.793158, -122.407225)"
470,House For Sale,1758 36th Ave,San Francisco,CA,94122,1598000.0,"5 bds , 3 ba , 2,360 sqft",Pacificwide Real Estate & Mortgage,https://www.zillow.com/homedetails/1758-36th-Ave-San-Francisco-CA-94122/15110568_zpid/,5.0,3.0,2360.0,house,"(37.754225, -122.494641714286)"
471,House For Sale,1223 10th Ave,San Francisco,CA,94122,1889000.0,"3 bds , 2 ba , 2,045 sqft",Town & Country RealtyAssociats,https://www.zillow.com/homedetails/1223-10th-Ave-San-Francisco-CA-94122/15102201_zpid/,3.0,2.0,2045.0,house,"(37.76528995, -122.467720550096)"
472,House For Sale,1449 26th Ave,San Francisco,CA,94122,998000.0,"2 bds , 1 ba , 1,505 sqft",GD Commercial Real Estate Inc,https://www.zillow.com/homedetails/1449-26th-Ave-San-Francisco-CA-94122/15105150_zpid/,2.0,1.0,1505.0,house,"(37.7604475510204, -122.484535163265)"
473,House For Sale,800 Lawton St,San Francisco,CA,94122,1995000.0,"3 bds , 4 ba , 2,433 sqft",Coldwell Banker Residential Brokerage - San Francisco Lakeside,https://www.zillow.com/homedetails/800-Lawton-St-San-Francisco-CA-94122/15106459_zpid/,3.0,4.0,2433.0,house,"(37.7590473, -122.471461287388)"
474,House For Sale,2224 Lawton St,San Francisco,CA,94122,1085000.0,"2 bds , 1 ba , 1,640 sqft","West & Praszker, REALTORS®",https://www.zillow.com/homedetails/2224-Lawton-St-San-Francisco-CA-94122/15107148_zpid/,2.0,1.0,1640.0,house,"(37.7576089183674, -122.486728142857)"
475,House For Sale,1762 32nd Ave,San Francisco,CA,94122,1188000.0,"3 bds , 3 ba , 1,560 sqft",Coldwell Banker Residential Brokerage - San Francisco Lakeside,https://www.zillow.com/homedetails/1762-32nd-Ave-San-Francisco-CA-94122/15110765_zpid/,3.0,3.0,1560.0,house,"(37.7543497346939, -122.490348612245)"
476,Auction,1315 39th Ave,San Francisco,CA,94122,1050000.0,"3 bds , 1 ba , 1,690 sqft",,https://www.zillow.com/homedetails/1315-39th-Ave-San-Francisco-CA-94122/15103772_zpid/,3.0,1.0,1690.0,auction,"(37.7622584285714, -122.498633857143)"
477,House For Sale,1751 19th Ave,San Francisco,CA,94122,990000.0,"3 bds , 3 ba , 1,780 sqft",Better Homes and Gardens Real Estate J.F. Finnegan Realtors,https://www.zillow.com/homedetails/1751-19th-Ave-San-Francisco-CA-94122/15111273_zpid/,3.0,3.0,1780.0,house,"(37.7602286, -122.476929)"
478,House For Sale,1114 Judah St,San Francisco,CA,94122,1388000.0,"4 bds , 2 ba , 2,221 sqft",Compass,https://www.zillow.com/homedetails/1114-Judah-St-San-Francisco-CA-94122/15102895_zpid/,4.0,2.0,2221.0,house,"(37.7616910204082, -122.47402994898)"
479,House For Sale,1686 24th Ave,San Francisco,CA,94122,1495000.0,"5 bds , 5 ba , 2,357 sqft",Coldwell Banker Residential Brokerage - San Francisco Sunset,https://www.zillow.com/homedetails/1686-24th-Ave-San-Francisco-CA-94122/15109247_zpid/,5.0,5.0,2357.0,house,"(37.7561973877551, -122.481878959184)"
480,Condo For Sale,1478 12th Ave,San Francisco,CA,94122,2275000.0,"3 bds , 3 ba , 900 sqft",Vanguard Properties,https://www.zillow.com/homedetails/1478-12th-Ave-San-Francisco-CA-94122/15105881_zpid/,3.0,3.0,900.0,condo,"(37.76062, -122.4691317)"
481,Condo For Sale,1480 12th Ave,San Francisco,CA,94122,1650000.0,"3 bds , 2 ba , -- sqft",Vanguard Properties,https://www.zillow.com/homedetails/1480-12th-Ave-San-Francisco-CA-94122/79841155_zpid/,3.0,2.0,,condo,"(37.7605921, -122.4691294)"
482,Apartment For Sale,1478 80 12th Ave,San Francisco,CA,94122,3925000.0,"Studio , -- ba , -- sqft",Vanguard Properties,https://www.zillow.com/homedetails/1478-80-12th-Ave-San-Francisco-CA-94122/2091396978_zpid/,0.0,,,apartment,"(37.7606179795918, -122.469190040816)"
483,Apartment For Sale,335 339 Judah St,San Francisco,CA,94122,1800000.0,"Studio , -- ba , -- sqft",Nation Home Realty,https://www.zillow.com/homedetails/335-339-Judah-St-San-Francisco-CA-94122/2091999257_zpid/,0.0,,,apartment,"(37.761495, -122.4818009)"
484,For Sale by Owner,3333 Lincoln Way,San Francisco,CA,94122,1800000.0,"2 bds , 1 ba , 1,790 sqft",,https://www.zillow.com/homedetails/3333-Lincoln-Way-San-Francisco-CA-94122/15101412_zpid/,2.0,1.0,1790.0,,"(37.76446275, -122.493870559873)"
488,Condo For Sale,77 Dow Pl APT 701,San Francisco,CA,94107,935000.0,"1 bd , 1.5 ba , 1,022 sqft",Vanguard Properties,https://www.zillow.com/homedetails/77-Dow-Pl-APT-701-San-Francisco-CA-94107/61242854_zpid/,1.0,1.5,1022.0,condo,
490,Condo For Sale,1310 1314 Greenwich St # 401,San Francisco,CA,94109,2750000.0,"2 bds , 2 ba , 1,912 sqft",Sotheby's International Realty,https://www.zillow.com/homedetails/1310-1314-Greenwich-St-401-San-Francisco-CA-94109/2090793708_zpid/,2.0,2.0,1912.0,condo,"(37.8008785510204, -122.421370040816)"
507,House For Sale,178 Brighton Ave,San Francisco,CA,94112,1050000.0,"3 bds , 2.5 ba , 1,779 sqft",Century 21 Realty Alliance,https://www.zillow.com/homedetails/178-Brighton-Ave-San-Francisco-CA-94112/15189095_zpid/,3.0,2.5,1779.0,house,"(37.7214064081633, -122.455021367347)"
508,House For Sale,157 College Ave,San Francisco,CA,94112,949888.0,"3 bds , 1 ba , 1,200 sqft",Anchor Realty,https://www.zillow.com/homedetails/157-College-Ave-San-Francisco-CA-94112/15184315_zpid/,3.0,1.0,1200.0,house,"(37.7354268850839, -122.425765531544)"
509,House For Sale,26 Stoneyford Ave,SAN FRANCISCO,CA,94112,899000.0,"2 bds , 1 ba , 862 sqft",Coldwell Banker Residential Brokerage - San Francisco Lombard,https://www.zillow.com/homedetails/26-Stoneyford-Ave-San-Francisco-CA-94112/15165956_zpid/,2.0,1.0,862.0,house,"(37.7307357103053, -122.42106898321)"
510,House For Sale,328 Phelan Ave,San Francisco,CA,94112,899000.0,"2 bds , 1 ba , 942 sqft",Jackson Fuller Real Estate,https://www.zillow.com/homedetails/328-Phelan-Ave-San-Francisco-CA-94112/15139663_zpid/,2.0,1.0,942.0,house,"(37.7293422857143, -122.452337285714)"
511,House For Sale,53 Florentine St,San Francisco,CA,94112,849000.0,"3 bds , 1 ba , 1,471 sqft",Sunset West Investment,https://www.zillow.com/homedetails/53-Florentine-St-San-Francisco-CA-94112/15178784_zpid/,3.0,1.0,1471.0,house,"(37.7126251836735, -122.44352177551)"
512,House For Sale,807 Lisbon St,San Francisco,CA,94112,499000.0,"2 bds , 1 ba , 1,421 sqft",Brokers Connection Incorporate,https://www.zillow.com/homedetails/807-Lisbon-St-San-Francisco-CA-94112/15177191_zpid/,2.0,1.0,1421.0,house,"(37.7161256530612, -122.437920061224)"
514,House For Sale,270 Foote Ave,SAN FRANCISCO,CA,94112,1520000.0,"3 bds , 2 ba , 1,918 sqft",Century 21 Realty Alliance,https://www.zillow.com/homedetails/270-Foote-Ave-San-Francisco-CA-94112/15191872_zpid/,3.0,2.0,1918.0,house,"(37.7150891176471, -122.447671470588)"
516,House For Sale,137 Broad St,San Francisco,CA,94112,699000.0,"3 bds , 1 ba , 1,300 sqft",Optimum Realty,https://www.zillow.com/homedetails/137-Broad-St-San-Francisco-CA-94112/15194795_zpid/,3.0,1.0,1300.0,house,"(37.7131036530612, -122.45718477551)"
518,Condo For Sale,1490 Ocean Ave # 301,San Francisco,CA,94112,1560000.0,"3 bds , 2 ba , 1,308 sqft",Climb Real Estate,https://www.zillow.com/homedetails/1490-Ocean-Ave-301-San-Francisco-CA-94112/2091293853_zpid/,3.0,2.0,1308.0,condo,"(37.7229098, -122.4514762)"
520,Apartment For Sale,101 28th St,San Francisco,CA,94131,4995000.0,"Studio , -- ba , -- sqft",Vanguard Properties,https://www.zillow.com/homedetails/101-28th-St-San-Francisco-CA-94131/2090816832_zpid/,0.0,,,apartment,"(37.7453306, -122.4248714)"
526,Condo For Sale,4121 Cesar Chavez St APT 2,San Francisco,CA,94131,1465000.0,"2 bds , 2.5 ba , 1,282 sqft",Compass,https://www.zillow.com/homedetails/4121-Cesar-Chavez-St-APT-2-San-Francisco-CA-94131/2100964291_zpid/,2.0,2.5,1282.0,condo,
533,Condo For Sale,125 Randall St,San Francisco,CA,94131,1195000.0,"2 bds , 1 ba , 1,525 sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/125-Randall-St-San-Francisco-CA-94131/15183998_zpid/,2.0,1.0,1525.0,condo,"(37.739679, -122.426123727273)"
534,House For Sale,403 28th St,San Francisco,CA,94131,1599000.0,"3 bds , 3 ba , 1,500 sqft",Vanguard Properties,https://www.zillow.com/homedetails/403-28th-St-San-Francisco-CA-94131/15182942_zpid/,3.0,3.0,1500.0,house,"(37.7449363673469, -122.43144077551)"
540,House For Sale,259 Randall St,San Francisco,CA,94131,2429000.0,"3 bds , 1 ba , 2,475 sqft",Bay Areas Real Estate,https://www.zillow.com/homedetails/259-Randall-St-San-Francisco-CA-94131/15184050_zpid/,3.0,1.0,2475.0,house,"(37.7402244, -122.4290932)"
541,Condo For Sale,95 Ora Way APT 304F,San Francisco,CA,94131,390003.0,"2 bds , 1 ba , 890 sqft",Home Quest Realty,https://www.zillow.com/homedetails/95-Ora-Way-APT-304F-San-Francisco-CA-94131/15199922_zpid/,2.0,1.0,890.0,condo,
542,Apartment For Sale,2922 2924 Diamond St,San Francisco,CA,94131,1995000.0,"3 bds , 1 ba , 2,700 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/2922-2924-Diamond-St-San-Francisco-CA-94131/2091216934_zpid/,3.0,1.0,2700.0,apartment,"(37.7332298163265, -122.434345367347)"
543,Lot/Land For Sale,127 Topaz Way,San Francisco,CA,94131,8000000.0,-- sqft lot,,https://www.zillow.com/homedetails/127-Topaz-Way-San-Francisco-CA-94131/15199984_zpid/,,,,lot,"(37.7410245357992, -122.436315971627)"
548,Condo For Sale,333 Bush St APT 4103,San Francisco,CA,94104,2998000.0,"2 bds , 2 ba , 1,852 sqft",Coldwell Banker Residential Brokerage - San Francisco Pacific Heights,https://www.zillow.com/homedetails/333-Bush-St-APT-4103-San-Francisco-CA-94104/15069253_zpid/,2.0,2.0,1852.0,condo,
549,Condo For Sale,201 Sansome St UNIT 604,San Francisco,CA,94104,947000.0,"1 bd , 1 ba , 806 sqft",Reside Real Estate,https://www.zillow.com/homedetails/201-Sansome-St-UNIT-604-San-Francisco-CA-94104/79846335_zpid/,1.0,1.0,806.0,condo,
559,House For Sale,368 17th Ave,San Francisco,CA,94121,1295000.0,"2 bds , 1 ba , 1,810 sqft",Coldwell Banker Residential Brokerage - San Francisco Sunset,https://www.zillow.com/homedetails/368-17th-Ave-San-Francisco-CA-94121/15091857_zpid/,2.0,1.0,1810.0,house,"(37.7811733265306, -122.476115204082)"
562,House For Sale,538 33rd Ave,San Francisco,CA,94121,1188000.0,"4 bds , 2.75 ba , 1,788 sqft",,https://www.zillow.com/homedetails/538-33rd-Ave-San-Francisco-CA-94121/15093639_zpid/,4.0,2.75,1788.0,house,"(37.7788968979592, -122.493140959184)"
568,House For Sale,739 48th Ave,San Francisco,CA,94121,1295000.0,"3 bds , 2 ba , -- sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/739-48th-Ave-San-Francisco-CA-94121/15096577_zpid/,3.0,2.0,,house,"(37.7744204489796, -122.509141632653)"
570,Condo For Sale,499 33rd Ave APT 301,San Francisco,CA,94121,998000.0,"3 bds , 2.5 ba , 1,299 sqft",AGH Realty Group Corp.,https://www.zillow.com/homedetails/499-33rd-Ave-APT-301-San-Francisco-CA-94121/64972337_zpid/,3.0,2.5,1299.0,condo,
573,New Construction,1188 Valencia St # NFWEU9,San Francisco,CA,94110,859000.0,"1 bd , 1 ba , 624+ sqft",,https://www.zillow.com/community/1188-valencia/2091584969_zpid/,1.0,1.0,624.0,new,
574,New Construction,1818 14th St # OWC3B5,Oakland,CA,94607,,"-- bds , -- ba , -- sqft",,https://www.zillow.com/community/station-house-south/2090943416_zpid/,,,,new,
575,Coming Soon,413 Cola Ballena,Alameda,CA,94501,995000.0,"3 bds , 3 ba , 2,050 sqft",,https://www.zillow.com/homedetails/413-Cola-Ballena-Alameda-CA-94501/24869612_zpid/,3.0,3.0,2050.0,coming,"(37.7689731885476, -122.285483964255)"
576,House For Sale,1843 Pine St,San Francisco,CA,94109,5350000.0,"7 bds , 6.5 ba , 5,203 sqft",Hill & Co.,https://www.zillow.com/homedetails/1843-Pine-St-San-Francisco-CA-94109/15075489_zpid/,7.0,6.5,5203.0,house,"(37.7888215714286, -122.42613)"
580,Condo For Sale,351 Buena Vista Ave E UNIT 404,San Francisco,CA,94117,635000.0,"1 bd , 1 ba , 690 sqft",Sotheby's International Realty,https://www.zillow.com/homedetails/351-Buena-Vista-Ave-E-UNIT-404-San-Francisco-CA-94117/15126822_zpid/,1.0,1.0,690.0,condo,
589,House For Sale,3011 Van Ness Ave,San Francisco,CA,94109,2298000.0,"2 bds , 2 ba , 2,300 sqft",,https://www.zillow.com/homedetails/3011-Van-Ness-Ave-San-Francisco-CA-94109/61288289_zpid/,2.0,2.0,2300.0,house,"(37.8034320102041, -122.424758612245)"
590,Condo For Sale,818 Van Ness Ave APT 806,San Francisco,CA,94109,1495000.0,"2 bds , 2 ba , 1,308 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/818-Van-Ness-Ave-APT-806-San-Francisco-CA-94109/111710764_zpid/,2.0,2.0,1308.0,condo,
591,New Construction,1545 Pine St Residence # 307,San Francisco,CA,94109,723500.0,"1 bd , 1 ba , 626 sqft",,https://www.zillow.com/homedetails/1545-Pine-St-Residence-307-San-Francisco-CA-94109/2090827572_zpid/,1.0,1.0,626.0,new,
592,New Construction,1545 Pine St Residence # 807,San Francisco,CA,94109,1499500.0,"2 bds , 1 ba , 1,132 sqft",,https://www.zillow.com/homedetails/1545-Pine-St-Residence-807-San-Francisco-CA-94109/2091497005_zpid/,2.0,1.0,1132.0,new,
593,New Construction,1545 Pine St Residence # 02,San Francisco,CA,94109,660000.0,"-- bds , 1 ba , 422 sqft",,https://www.zillow.com/homedetails/1545-Pine-St-Residence-02-San-Francisco-CA-94109/2091450739_zpid/,,1.0,422.0,new,
594,New Construction,1545 Pine St Residence # 902,San Francisco,CA,94109,1049500.0,"1 bd , 1 ba , 742 sqft",,https://www.zillow.com/homedetails/1545-Pine-St-Residence-902-San-Francisco-CA-94109/2092523859_zpid/,1.0,1.0,742.0,new,
595,Co-op For Sale,1333 Jones St APT 506,San Francisco,CA,94109,1649000.0,"2 bds , 2 ba , 1,838 sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/1333-Jones-St-APT-506-San-Francisco-CA-94109/63196168_zpid/,2.0,2.0,1838.0,coop,
596,Condo For Sale,1 Daniel Burnham Ct APT 1404,San Francisco,CA,94109,1149000.0,"2 bds , 2 ba , 1,009 sqft",Coldwell Banker Residential Brokerage - San Francisco Pacific Heights,https://www.zillow.com/homedetails/1-Daniel-Burnham-Ct-APT-1404-San-Francisco-CA-94109/15076711_zpid/,2.0,2.0,1009.0,condo,
597,Condo For Sale,1700 Jones St APT 4,San Francisco,CA,94109,1895000.0,"2 bds , 2 ba , 1,284 sqft","Alain Pinel, REALTORS®",https://www.zillow.com/homedetails/1700-Jones-St-APT-4-San-Francisco-CA-94109/15066783_zpid/,2.0,2.0,1284.0,condo,
598,Apartment For Sale,(Undisclosed Address),San Francisco,CA,94109,1880000.0,"Studio , -- ba , 6,075 sqft",Marcus & Millichap,https://www.zillow.com/homedetails/(Undisclosed-Address)-San-Francisco-CA-94109/2090888558_zpid/,0.0,,6075.0,apartment,
599,Condo For Sale,1998 Broadway APT 1206,San Francisco,CA,94109,1595000.0,"2 bds , 2 ba , 1,170 sqft",GPK Luxury Real Estate,https://www.zillow.com/homedetails/1998-Broadway-APT-1206-San-Francisco-CA-94109/15072776_zpid/,2.0,2.0,1170.0,condo,
600,Apartment For Sale,1520 Leavenworth St,San Francisco,CA,94109,2400000.0,"Studio , -- ba , 4,540 sqft",Colliers International,https://www.zillow.com/homedetails/1520-Leavenworth-St-San-Francisco-CA-94109/2094932855_zpid/,0.0,,4540.0,apartment,"(37.7950444489796, -122.416421734694)"
